Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (G),Accelerometer Y (G),Accelerometer Z (G),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1303,-8.2,-11.8,-23.3,-0.13,-0.12,1.12,,,
1304,-7.6,-9.74,-19.26,-0.14,-0.1,1.18,,,
1305,-6.22,-8.08,-14.09,-0.14,-0.1,1.2,,,
1306,-6.61,-4.52,-8.74,-0.12,-0.08,1.2,,,
1307,-7.62,0,-3.87,-0.12,-0.05,1.24,,,
1308,-10.7,3.07,0.2,-0.13,-0.04,1.24,,,
1309,-13.38,6.21,4.84,-0.12,-0.06,1.21,,,
1310,-14.33,7.59,10.52,-0.12,-0.04,1.16,,,
1311,-10.88,9.61,14.91,-0.13,0,1.2,,,
1312,-4.25,7.8,19.3,-0.18,0.06,1.2,,,
1313,-0.92,1.99,21.73,-0.21,0.09,1.16,,,
1314,-3.61,-0.4,23.21,-0.2,0.07,1.07,,,
1315,-7.47,1.8,24.38,-0.17,0.02,0.97,,,
1316,-8.06,5.48,26.13,-0.17,-0.02,0.96,,,
1317,0.16,5.56,28.39,-0.17,-0.02,1.01,,,
1318,13.77,1.71,31.33,-0.16,-0.01,0.97,,,
1319,23,-1.25,33.42,-0.18,0.06,0.99,,,
1320,23.64,-3.17,33.32,-0.18,0.09,0.91,,,
1321,17.72,-5.52,31.69,-0.17,0.07,0.84,,,
1322,14.24,0.21,29.6,-0.15,0.05,0.89,,,
1323,16.53,1.16,26.11,-0.14,0.01,0.83,,,
1324,20.4,1.73,24.39,-0.13,-0.02,0.84,,,
1325,22.14,7.18,21.76,-0.12,0,0.82,,,
1326,19.9,11.77,17.89,-0.16,0.02,0.83,,,
1327,14.49,14.37,13.52,-0.16,0.02,0.83,,,
1328,6.58,17.22,8.91,-0.18,0.02,0.87,,,
1329,-0.52,23.01,4.37,-0.27,0.02,0.89,,,
1330,-6.89,21.64,-1.41,-0.36,0.02,0.93,,,
1331,-9.8,17.16,-4.9,-0.41,-0.03,0.93,,,
1332,-9.38,11.61,-5.97,-0.4,-0.06,0.95,,,
1333,-7.75,7.05,-5.96,-0.41,-0.06,1.01,,,
1334,-5.86,3.42,-6.58,-0.37,-0.02,1.05,,,
1335,-5.2,0.26,-8.12,-0.32,0.02,1.08,,,
1336,-5.5,-1.11,-10.26,-0.28,0.04,1.13,,,
1337,-6.54,0.25,-13.28,-0.24,0.06,1.11,,,
1338,-7.86,3.54,-18.1,-0.22,0.09,1.2,,,
1339,-6.18,7.53,-21.16,-0.21,0.06,1.18,,,
1340,-3.08,11.16,-22.17,-0.24,0.08,1.22,,,
1341,1.52,15.45,-22.99,-0.29,0.11,1.24,,,
1342,4.18,16.37,-24.21,-0.33,0.19,1.2,,,
1343,7.98,15.86,-26.63,-0.35,0.27,1.18,,,
1344,11.53,11.09,-30.83,-0.34,0.34,1.14,,,
1345,11.67,0.41,-35.13,-0.33,0.33,1.01,,,
1346,9.86,-7.33,-38.65,-0.29,0.25,0.86,,,
1347,9.09,-5.51,-41.54,-0.25,0.17,0.8,,,
1348,12.46,-3.87,-44.44,-0.26,0.11,0.83,,,
1349,22.36,-6.88,-45.95,-0.29,0.07,0.93,,,
1350,33.99,-14.1,-46.7,-0.31,0.09,0.86,,,
1351,38.55,-19.64,-48.08,-0.3,0.09,0.82,,,
1352,31.43,-19.83,-48.36,-0.3,0.06,0.81,,,
1353,19.94,-21.27,-47.64,-0.32,0.05,0.87,,,
1354,14.76,-23.54,-46.38,-0.28,0,0.86,,,
1355,14.98,-27,-45.6,-0.25,-0.03,0.87,,,
1356,18.56,-27.42,-44.75,-0.23,-0.06,0.88,,,
1357,20.42,-25.86,-44.35,-0.22,-0.06,0.89,,,
1358,17.85,-24.41,-43.12,-0.22,-0.06,0.9,,,
1359,12.36,-23.05,-41.71,-0.24,-0.04,0.89,,,
1360,6.58,-21.75,-40.23,-0.23,-0.01,0.93,,,
1361,2.72,-20.76,-38.42,-0.2,0,1,,,
1362,2.07,-21.07,-37.25,-0.16,0,0.97,,,
1363,2.34,-18.69,-37.8,-0.13,0.02,0.98,,,
1364,2.96,-14.94,-39.17,-0.14,0.02,1.05,,,
1365,3.11,-19.87,-36.74,-0.16,-0.01,1.01,,,
1366,4.07,-28.95,-33.22,-0.21,0,1.07,,,
1367,0.5,-26.73,-27.4,-0.16,-0.01,1.18,,,
1368,0.57,-26.29,-20.67,-0.14,-0.04,1.2,,,
1369,1.85,-22.06,-16.03,-0.13,-0.04,1.28,,,
1370,5.04,-9.98,-12.99,-0.11,0,1.36,,,
1371,9.11,-2.08,-9.45,-0.12,0.04,1.36,,,
1372,11.56,2.42,-7.14,-0.18,0.14,1.42,,,
1373,8.49,2.84,-5.14,-0.19,0.2,1.35,,,
1374,-1.99,-6.22,-4.48,-0.2,0.19,1.21,,,
1375,-5.7,13.5,-4.54,-0.15,0.19,1.11,,,
1376,-11.15,13.53,-5.12,-0.11,0.13,0.93,,,
1377,-15.89,9.23,-5.7,-0.16,0.12,0.9,,,
1378,-13.45,16.57,-6.77,-0.16,0.09,0.89,,,
1379,-6.36,17.78,-6.58,-0.14,0.09,0.84,,,
1380,5.18,18.45,-5.95,-0.15,0.11,0.91,,,
1381,10.69,3.32,-5.48,-0.19,0.11,0.82,,,
1382,14.21,-0.72,-5.31,-0.21,0.14,0.9,,,
1383,13.72,1.62,-8.04,-0.22,0.17,0.86,,,
1384,6.72,1,-10.79,-0.23,0.16,0.85,,,
1385,-3.85,7.17,-15.61,-0.25,0.16,1.03,,,
1386,-6.82,12.16,-19.93,-0.25,0.11,0.95,,,
1387,-6.3,10.63,-23.31,-0.26,0.07,0.92,,,
1388,-3.94,9.33,-26.85,-0.27,0.03,0.93,,,
1389,-0.86,11.29,-29.12,-0.26,0,0.89,,,
1390,0.08,12.87,-31.48,-0.25,0,0.9,,,
1391,-0.78,9.84,-34.02,-0.28,0.03,0.93,,,
1392,-4.28,7.67,-38.14,-0.29,0.07,0.97,,,
1393,-8.28,6.9,-43.77,-0.29,0.08,1.01,,,
1394,-10.61,6.79,-49.35,-0.29,0.06,1.03,,,
1395,-10.78,6.25,-55.48,-0.28,0.07,1.1,,,
1396,-9.61,7.13,-60.81,-0.27,0.08,1.12,,,
1397,-8.04,7.19,-66.24,-0.27,0.11,1.15,,,
1398,-7.48,6.11,-70.82,-0.27,0.1,1.14,,,
1399,-6.38,6.54,-74.48,-0.25,0.05,1.17,,,
1400,-4.13,4.21,-75.76,-0.25,-0.01,1.14,,,
1401,2.49,3.36,-76.63,-0.25,-0.05,1.18,,,
1402,13.43,6.54,-78.23,-0.3,0.01,1.31,,,
1403,20.01,6.37,-82.41,-0.35,0.14,1.33,,,
1404,17.39,7.48,-89.55,-0.31,0.24,1.21,,,
1405,2.55,10.79,-97.81,-0.29,0.25,1.05,,,
1406,-14.34,13.43,-105.14,-0.27,0.2,0.96,,,
1407,-18.02,15.35,-108.89,-0.22,0.08,0.82,,,
1408,-9.67,18.13,-107.77,-0.21,0.01,0.93,,,
1409,9.2,17.22,-103.96,-0.22,-0.03,0.91,,,
1410,28.36,11.28,-98.64,-0.28,-0.02,0.91,,,
1411,42.09,3.54,-92.1,-0.33,0.07,0.92,,,
1412,38.39,0.94,-88.74,-0.32,0.17,1.02,,,
1413,26.72,0.29,-87.88,-0.33,0.19,0.97,,,
1414,16.3,4.87,-86.5,-0.32,0.14,0.94,,,
1415,11.53,8.15,-85.75,-0.29,0.06,0.93,,,
1416,14.55,11.06,-82.84,-0.25,-0.02,0.86,,,
1417,22.64,7.98,-78.58,-0.23,-0.08,0.77,,,
1418,29.6,5.27,-74.99,-0.22,-0.09,0.79,,,
1419,33.43,5.59,-72.29,-0.21,-0.07,0.78,,,
1420,31.01,6.96,-71.03,-0.2,-0.06,0.89,,,
1421,24.74,5.51,-70.63,-0.21,-0.07,0.88,,,
1422,16.26,6.59,-70.34,-0.2,-0.04,0.97,,,
1423,10.43,8.65,-69.74,-0.16,-0.08,0.97,,,
1424,9.43,8.38,-67.1,-0.14,-0.12,0.99,,,
1425,12.61,6.66,-63.22,-0.13,-0.12,1.02,,,
1426,17.13,4.58,-57.71,-0.13,-0.11,1.05,,,
1427,18.94,1.91,-52.4,-0.12,-0.07,1.06,,,
1428,16.34,-0.58,-46.96,-0.11,-0.05,1.06,,,
1429,12.44,-2.84,-40.24,-0.12,-0.06,1.12,,,
1430,10.34,-5.04,-32.82,-0.13,-0.06,1.16,,,
1431,10.42,-10.08,-24.24,-0.13,-0.07,1.12,,,
1432,10.31,-16,-16.54,-0.13,-0.05,1.11,,,
1433,12.45,-17.33,-9.51,-0.11,-0.03,1.12,,,
1434,16.49,-19.01,-5.19,-0.12,0.03,1.18,,,
1435,18.3,-22.35,-3.83,-0.12,0.1,1.17,,,
1436,14.54,-21.52,-4.79,-0.1,0.13,1.11,,,
1437,8.2,-15.53,-6.32,-0.07,0.1,1.01,,,
1438,1.07,-8.7,-7.19,-0.1,0.05,1.03,,,
1439,1.42,-4.65,-6.28,-0.1,0,1,,,
1440,4.75,-2.54,-3.48,-0.1,-0.04,1,,,
1441,8.34,-2.97,0.53,-0.12,-0.05,1,,,
1442,10.03,-2.3,4.22,-0.15,-0.01,1,,,
1443,9.48,0.12,6.8,-0.17,0.04,1.02,,,
1444,7.49,0.85,7.46,-0.18,0.04,0.98,,,
1445,3.38,3.11,7.23,-0.21,0.06,1.01,,,
1446,2.17,5.44,5.82,-0.21,0.06,0.98,,,
1447,3.16,7.12,3.68,-0.21,0.05,0.98,,,
1448,5.11,8.45,1.52,-0.2,0.02,0.96,,,
1449,7.82,9.02,-0.57,-0.2,-0.01,0.96,,,
1450,8.13,10,-3.09,-0.2,0,0.94,,,
1451,5.33,8.54,-5.57,-0.24,0,0.93,,,
1452,1.66,6.74,-7.69,-0.26,-0.01,0.95,,,
1453,-1.53,7.35,-9.92,-0.26,-0.02,0.97,,,
1454,-4.15,6.67,-12.07,-0.29,-0.02,1.02,,,
1455,-4.68,5.8,-13.71,-0.29,-0.01,1.04,,,
1456,-4.99,6.53,-16.22,-0.3,0,1.07,,,
1457,-5.11,7.61,-18.41,-0.31,0.02,1.11,,,
1458,-5.18,8.35,-21.75,-0.33,0.03,1.13,,,
1459,-5.48,8.95,-24.77,-0.33,0.04,1.14,,,
1460,-6.58,9.08,-27.94,-0.33,0.04,1.14,,,
1461,-6.31,9.58,-29.35,-0.33,0.01,1.11,,,
1462,-5.47,7.55,-30.69,-0.33,-0.01,1.14,,,
1463,-4.37,5,-30.61,-0.33,0,1.15,,,
1464,0.79,7.16,-30.02,-0.32,0.03,1.16,,,
1465,4.83,6.33,-30.56,-0.35,0.12,1.2,,,
1466,8.38,3.78,-32.24,-0.36,0.2,1.19,,,
1467,6.82,0.51,-36.69,-0.34,0.22,1.06,,,
1468,-0.31,-2.11,-41.58,-0.3,0.18,0.95,,,
1469,-1.44,2.03,-45.99,-0.25,0.1,0.84,,,
1470,0.31,1.61,-46.32,-0.27,0.03,0.83,,,
1471,4.42,-7.33,-46.03,-0.29,0.03,0.82,,,
1472,9.96,-12.74,-44.36,-0.27,0.05,0.85,,,
1473,13.12,-12.54,-44.3,-0.27,0.09,0.86,,,
1474,12.78,-14.58,-44.44,-0.25,0.12,0.85,,,
1475,7.98,-15.14,-45.03,-0.27,0.17,0.94,,,
1476,3.66,-17.27,-45.61,-0.26,0.16,0.92,,,
1477,-0.44,-18.1,-47.64,-0.23,0.14,0.88,,,
1478,-1.99,-15.98,-49.13,-0.22,0.07,0.84,,,
1479,-0.67,-16.87,-48.96,-0.21,0.02,0.85,,,
1480,0.39,-19.25,-48.38,-0.2,-0.02,0.83,,,
1481,-0.47,-20.39,-46.96,-0.18,-0.03,0.84,,,
1482,-3.47,-20.88,-46.03,-0.19,-0.01,0.86,,,
1483,-6.51,-18.55,-44.15,-0.17,-0.01,0.93,,,
1484,-5.68,-15.51,-41.49,-0.16,0,0.98,,,
1485,-2.94,-16.97,-37.49,-0.18,0.03,1.01,,,
1486,1.07,-17.13,-33.8,-0.18,0.04,1.04,,,
1487,5.18,-14.6,-29.77,-0.16,0,1.05,,,
1488,9.19,-14.27,-24.95,-0.14,0.02,1.04,,,
1489,12.49,-14.65,-20.54,-0.11,0.04,1.04,,,
1490,15.66,-10.55,-17.3,-0.09,0.04,1.02,,,
1491,15.98,-8.43,-15.59,-0.09,0.05,1.06,,,
1492,19.54,-4.82,-14.51,-0.11,0.05,1.1,,,
1493,23.24,-2.58,-11.53,-0.12,0.05,1.09,,,
1494,26.66,-3.18,-7.95,-0.16,0.07,1.12,,,
1495,27.82,-6.84,-5.66,-0.16,0.08,1.1,,,
1496,26.5,-8.76,-3.94,-0.14,0.05,1.08,,,
1497,22.62,-7.09,-2.12,-0.1,0.03,1.06,,,
1498,19.55,-6.1,-1.38,-0.08,0.01,1.01,,,
1499,20.73,-0.62,-0.3,-0.08,0.01,1.05,,,
1500,23.49,4.19,-0.12,-0.12,0.08,1.12,,,
1501,24.94,3.74,-0.42,-0.14,0.13,1.13,,,
1502,20.89,4.13,-0.87,-0.14,0.12,1.09,,,
1503,14.11,9.17,-2.34,-0.15,0.1,1.03,,,
1504,9.22,14.18,-3.94,-0.16,0.1,1.04,,,
1505,9.04,15.84,-6.33,-0.18,0.08,1.03,,,
1506,10.73,16.75,-8.09,-0.18,0.06,0.99,,,
1507,7.16,17.82,-9.66,-0.17,0.05,0.95,,,
1508,0.65,19.2,-10.72,-0.17,0.05,0.89,,,
1509,-7.09,19.37,-12.12,-0.17,0.06,0.91,,,
1510,-11.38,17.92,-13.26,-0.18,0.04,0.94,,,
1511,-12.02,16.01,-15.26,-0.17,0.05,0.95,,,
1512,-12.4,14.93,-18.33,-0.19,0.05,0.96,,,
1513,-13.64,13.12,-21.26,-0.19,0.05,0.99,,,
1514,-15.26,10.88,-25.45,-0.2,0.07,1.01,,,
1515,-15.96,9.84,-30.41,-0.21,0.08,1.05,,,
1516,-14.68,8.13,-35.92,-0.23,0.12,1.1,,,
1517,-10.25,7.66,-43,-0.24,0.14,1.16,,,
1518,-5.19,6.86,-49.87,-0.26,0.18,1.19,,,
1519,-2.06,4.03,-56.9,-0.27,0.21,1.18,,,
1520,-1.23,2.44,-63.64,-0.26,0.21,1.15,,,
1521,-0.79,1.29,-69.24,-0.25,0.18,1.1,,,
1522,1.26,-0.61,-72.79,-0.25,0.1,1.12,,,
1523,9.11,-2.51,-72.64,-0.26,0.03,1.12,,,
1524,21.26,-2.45,-72.31,-0.26,0.11,1.13,,,
1525,25.25,-3.97,-74.94,-0.29,0.23,1.15,,,
1526,20.24,-5.67,-78.61,-0.29,0.23,1.07,,,
1527,9.25,-2.26,-81.42,-0.25,0.15,0.95,,,
1528,-2.19,0.73,-80.74,-0.22,0.03,0.86,,,
1529,-1.83,2.51,-76.1,-0.23,-0.05,0.88,,,
1530,5.68,2.62,-68.42,-0.2,-0.07,0.86,,,
1531,14.48,-0.5,-60.39,-0.21,-0.05,0.86,,,
1532,18.51,-2.55,-53.25,-0.22,0.02,0.92,,,
1533,14.74,-3.12,-48.26,-0.22,0.08,0.91,,,
1534,7.17,-3.32,-45.26,-0.2,0.1,0.92,,,
1535,0.72,-4.58,-43.67,-0.18,0.08,0.87,,,
1536,-2.67,-5.44,-42.61,-0.17,0.04,0.84,,,
1537,-0.55,-4,-42.12,-0.17,0,0.86,,,
1538,3.5,-6,-41.51,-0.16,-0.01,0.82,,,
1539,6.15,-4.58,-41.96,-0.16,0.02,0.91,,,
1540,6.14,-4.29,-42.54,-0.14,0.04,0.91,,,
1541,1.41,-6.75,-44.33,-0.15,0.07,0.97,,,
1542,-3.58,-6.35,-46.86,-0.14,0.07,0.98,,,
1543,-6.86,-6.21,-47.51,-0.13,0.05,1,,,
1544,-5.51,-5.2,-47.12,-0.12,0.03,1.04,,,
1545,-0.44,-6.3,-45.19,-0.12,0.01,1.05,,,
1546,4.21,-8.39,-41.3,-0.11,0,1.06,,,
1547,6.57,-8.82,-36.48,-0.09,-0.01,1.04,,,
1548,7.24,-10,-31.06,-0.1,0.02,1.09,,,
1549,7.72,-10.74,-25.93,-0.1,0.01,1.13,,,
1550,9.36,-9.91,-19.77,-0.09,-0.02,1.13,,,
1551,11.66,-9.89,-12.67,-0.08,-0.04,1.13,,,
1552,14.16,-10.34,-5.41,-0.08,-0.04,1.13,,,
1553,17.01,-10.61,-0.28,-0.1,0,1.11,,,
1554,21.42,-10.91,2.87,-0.13,0.08,1.14,,,
1555,27.17,-10.52,3.73,-0.14,0.12,1.16,,,
1556,28.78,-10.95,3.75,-0.12,0.11,1.11,,,
1557,25.39,-7.97,4.06,-0.1,0.07,1.06,,,
1558,21.35,0.1,5.1,-0.09,0.05,1.02,,,
1559,17.05,2.51,7.78,-0.11,0.04,1,,,
1560,17.6,6.33,11.02,-0.12,0.06,1.02,,,
1561,18.83,7.08,14.22,-0.13,0.08,1.03,,,
1562,17.33,6.39,15.93,-0.13,0.13,1.04,,,
1563,16.1,4.31,17.77,-0.12,0.12,0.9,,,
1564,8.57,7.06,19.16,-0.12,0.11,0.88,,,
1565,2.81,9.04,19,-0.14,0.13,0.88,,,
1566,-0.31,9.42,17.49,-0.14,0.12,0.91,,,
1567,0.07,10.24,16.25,-0.12,0.09,0.89,,,
1568,0.78,10.87,14.79,-0.13,0.08,0.95,,,
1569,-0.54,12.07,12.91,-0.15,0.08,0.93,,,
1570,-5.15,13.44,10.34,-0.16,0.08,0.95,,,
1571,-10.3,17.46,7.3,-0.16,0.08,0.99,,,
1572,-14.06,16.54,4.04,-0.18,0.06,1,,,
1573,-15.82,13.25,1.17,-0.22,0.04,1.06,,,
1574,-14.9,9.61,-0.97,-0.23,0.03,1.04,,,
1575,-13.91,5.75,-3.02,-0.24,0.04,1.05,,,
1576,-12.97,3.45,-5.77,-0.25,0.05,1.08,,,
1577,-12.03,1.35,-9.33,-0.26,0.08,1.12,,,
1578,-11.25,-1.52,-13.77,-0.27,0.11,1.17,,,
1579,-11.46,-4.88,-18.54,-0.28,0.15,1.19,,,
1580,-14.15,-5.59,-23.16,-0.26,0.13,1.18,,,
1581,-17.04,-5.28,-27.56,-0.24,0.11,1.16,,,
1582,-16.87,-4.1,-30.27,-0.22,0.09,1.15,,,
1583,-8.83,-1.62,-32.28,-0.23,0.11,1.22,,,
1584,2.04,-1.92,-34.51,-0.26,0.17,1.2,,,
1585,6.54,-0.99,-38.9,-0.26,0.33,1.19,,,
1586,1.2,-2.54,-44.58,-0.25,0.28,1.02,,,
1587,-11.09,-2.84,-49.03,-0.22,0.2,0.91,,,
1588,-13.23,1.85,-49.83,-0.18,0.09,0.77,,,
1589,-6.5,-1.4,-46.97,-0.19,0.02,0.79,,,
1590,6.24,-4.52,-44.03,-0.22,0.06,0.84,,,
1591,18.96,-6.91,-41.83,-0.23,0.1,0.9,,,
1592,23.28,-8.04,-40.76,-0.23,0.14,0.88,,,
1593,17.41,-8.03,-40.48,-0.21,0.15,0.83,,,
1594,5.9,-4.61,-40.19,-0.22,0.12,0.9,,,
1595,-1.2,-2.63,-39.73,-0.2,0.09,0.91,,,
1596,-0.57,-5.45,-40.07,-0.17,0.03,0.84,,,
1597,3.4,-8.55,-39.77,-0.15,-0.03,0.85,,,
1598,8.31,-9.65,-39.21,-0.11,-0.06,0.83,,,
1599,7.76,-10.81,-39.59,-0.11,-0.07,0.84,,,
1600,2.77,-12.5,-39.57,-0.11,-0.07,0.91,,,
1601,-2.73,-11.69,-39.35,-0.1,-0.05,0.97,,,
1602,-6.12,-11.2,-37.16,-0.1,-0.06,1.04,,,
1603,-6.14,-12.33,-33.86,-0.12,-0.06,1.12,,,
1604,-2.72,-12,-29.35,-0.13,-0.06,1.16,,,
1605,1.6,-9.07,-24.98,-0.13,-0.05,1.19,,,
1606,2.73,-7.19,-19.87,-0.13,-0.03,1.17,,,
1607,0.45,-6.94,-15.01,-0.12,0.01,1.16,,,
1608,-2.53,-6.64,-9.71,-0.1,0.01,1.13,,,
1609,-4.28,-5.42,-3.84,-0.09,-0.02,1.15,,,
1610,-2.2,-4.83,3.52,-0.08,-0.03,1.15,,,
1611,0.39,-5.15,10.62,-0.08,0,1.16,,,
1612,3.2,-1.77,15.76,-0.09,0.08,1.17,,,
1613,5.18,-1.84,18.73,-0.12,0.17,1.2,,,
1614,4.04,-3.16,19.44,-0.11,0.2,1.19,,,
1615,0.55,-2.26,19.44,-0.07,0.18,1.1,,,
1616,0.35,1.85,19.65,-0.04,0.13,1.03,,,
1617,3.48,6.67,20.42,-0.05,0.11,1.04,,,
1618,9.25,6.02,21.92,-0.05,0.1,1,,,
1619,14.46,5.03,24.49,-0.05,0.09,0.98,,,
1620,17.28,7.48,26.96,-0.06,0.12,1,,,
1621,16.66,7.93,26.4,-0.09,0.17,1.02,,,
1622,14.06,8.05,23.76,-0.1,0.18,1.02,,,
1623,6.12,7.35,20.34,-0.12,0.13,0.99,,,
1624,2.62,15.07,17.5,-0.06,0.11,0.95,,,
1625,1.08,18.92,15.87,-0.07,0.05,0.81,,,
1626,-1.34,19.91,14.3,-0.1,0.02,0.86,,,
1627,0.3,21.87,13.39,-0.13,0.01,0.88,,,
1628,0.53,22.65,12.19,-0.13,0.01,0.9,,,
1629,-1.39,22.79,10.25,-0.13,0.02,0.91,,,
1630,-5.76,23.04,7.13,-0.16,0.03,0.93,,,
1631,-12.16,25.14,3.26,-0.17,0.04,0.99,,,
1632,-15.57,25.25,-0.03,-0.17,0.01,0.98,,,
1633,-14.93,22.63,-1.56,-0.19,-0.02,1.02,,,
1634,-11.11,17.46,-2.84,-0.21,0.01,1.06,,,
1635,-7.02,14.25,-4.7,-0.22,0.05,1.09,,,
1636,-4.76,13.27,-8.1,-0.23,0.1,1.12,,,
1637,-4.84,12.47,-11.93,-0.22,0.11,1.14,,,
1638,-4.77,12.8,-15.8,-0.23,0.14,1.18,,,
1639,-5.25,12.5,-20.61,-0.23,0.16,1.18,,,
1640,-6.73,11.2,-24.56,-0.22,0.12,1.16,,,
1641,-8.59,11.48,-28.25,-0.2,0.08,1.13,,,
1642,-6.82,13.29,-31.09,-0.21,0.05,1.13,,,
1643,1.88,14.35,-31.53,-0.23,0.02,1.16,,,
1644,10.83,9.39,-30.7,-0.28,0.1,1.19,,,
1645,12.86,3.27,-31.93,-0.3,0.2,1.13,,,
1646,1.53,-2.42,-35.16,-0.28,0.21,0.96,,,
1647,-15.45,-3.36,-38.74,-0.23,0.14,0.88,,,
1648,-21.58,-4.09,-38.32,-0.17,0,0.73,,,
1649,-13.28,-8.73,-34.69,-0.17,-0.06,0.83,,,
1650,4.98,-11.78,-28.87,-0.18,-0.05,0.86,,,
1651,21.11,-17.76,-24.07,-0.19,0.01,0.86,,,
1652,22.37,-22.17,-22.6,-0.2,0.1,0.87,,,
1653,10.82,-22.55,-24.07,-0.19,0.12,0.89,,,
1654,-1.03,-17.57,-23.85,-0.15,0.06,0.89,,,
1655,-5.41,-17.07,-22.74,-0.13,0.01,0.92,,,
1656,-1.03,-18.2,-20.19,-0.11,-0.05,0.86,,,
1657,5.25,-19.82,-17.61,-0.11,-0.08,0.87,,,
1658,10.05,-18.18,-14.77,-0.11,-0.09,0.87,,,
1659,9.24,-15.52,-12.97,-0.12,-0.09,0.88,,,
1660,4.08,-13.2,-12.42,-0.14,-0.07,0.96,,,
1661,-1.73,-11.67,-11.22,-0.16,-0.04,1.01,,,
1662,-4.28,-9.75,-10.06,-0.16,-0.04,1.04,,,
1663,-1.06,-10.65,-7.26,-0.14,-0.06,1.07,,,
1664,3.94,-13.67,-3.31,-0.15,-0.05,1.13,,,
1665,7.2,-13.87,0.55,-0.13,-0.05,1.13,,,
1666,7.47,-12.1,4.72,-0.12,-0.03,1.16,,,
1667,3.81,-10,7.67,-0.12,0.01,1.21,,,
1668,-1.34,-7.87,9.02,-0.1,0.02,1.18,,,
1669,-7.57,-5.72,9.88,-0.09,0.02,1.17,,,
1670,-13.73,-4.33,11.26,-0.08,-0.02,1.12,,,
1671,-16.9,-4.34,15.66,-0.06,-0.05,1.1,,,
1672,-15.59,-5.42,21.18,-0.05,-0.06,1.1,,,
1673,-9.14,-7.14,26.84,-0.06,-0.01,1.1,,,
1674,-3.93,-8.91,28.43,-0.1,0.1,1.18,,,
1675,-1.42,-6.9,27.2,-0.1,0.16,1.16,,,
1676,-2.71,-3.85,25.75,-0.08,0.12,1.1,,,
1677,-3.54,1.66,24.96,-0.05,0.07,1.07,,,
1678,-1.47,4.54,26.28,-0.06,0.03,1,,,
1679,3.92,5.68,28.56,-0.07,0,0.96,,,
1680,11.09,5.46,32.39,-0.1,-0.02,0.91,,,
1681,16.9,4.86,36.01,-0.11,-0.02,0.87,,,
1682,19.85,7.37,37.72,-0.14,0,0.89,,,
1683,20.45,8.85,37.29,-0.15,0.05,0.87,,,
1684,17.98,9.65,34.39,-0.17,0.1,0.91,,,
1685,11.96,8.99,29.97,-0.18,0.12,0.94,,,
1686,8.7,12.42,25.26,-0.17,0.09,0.85,,,
1687,5.43,16.64,21.25,-0.18,0.07,0.82,,,
1688,3.2,19.77,17.44,-0.2,0.04,0.86,,,
1689,2.36,19.48,14.04,-0.21,0.03,0.86,,,
1690,2,20.15,11.39,-0.23,0.02,0.9,,,
1691,-1.02,21.01,7.77,-0.27,0.03,0.95,,,
1692,-5.49,19.82,4.08,-0.29,0.03,1.02,,,
1693,-10.05,16.84,-0.06,-0.29,0.02,1.02,,,
1694,-13.64,14.05,-3.94,-0.3,0.02,1.08,,,
1695,-14.25,11,-8.38,-0.29,0,1.13,,,
1696,-11.74,10.06,-12.88,-0.29,0.01,1.19,,,
1697,-8.31,8.77,-18.94,-0.3,0.06,1.23,,,
1698,-5.66,8.19,-25.91,-0.32,0.13,1.25,,,
1699,-5.75,8.23,-32.99,-0.32,0.15,1.23,,,
1700,-7.94,9.03,-40.36,-0.31,0.15,1.19,,,
1701,-9.06,8.58,-47.09,-0.29,0.12,1.13,,,
1702,-3.64,7.27,-51.8,-0.28,0.09,1.08,,,
1703,8.3,4.21,-55.07,-0.29,0.11,1.1,,,
1704,19.64,-0.54,-58.83,-0.29,0.2,1.07,,,
1705,20.78,-6.87,-63.92,-0.28,0.22,0.96,,,
1706,14.71,-7.75,-68.73,-0.24,0.15,0.85,,,
1707,10.21,-3.94,-69.55,-0.24,0.08,0.86,,,
1708,15.66,-5.36,-67.27,-0.24,0.01,0.83,,,
1709,28.19,-8.68,-61.48,-0.24,-0.02,0.83,,,
1710,40.17,-11.54,-55.38,-0.25,0.03,0.85,,,
1711,45.63,-13.89,-51.9,-0.26,0.08,0.9,,,
1712,46.68,-13.62,-49.89,-0.22,0.08,0.93,,,
1713,44.08,-13.12,-48.44,-0.19,0.04,0.89,,,
1714,41.23,-12.52,-46.43,-0.17,0.01,0.92,,,
1715,39.75,-9.91,-44.83,-0.16,-0.04,0.97,,,
1716,40.8,-12.77,-43.42,-0.14,-0.06,0.92,,,
1717,38.52,-14.12,-42.61,-0.12,-0.02,0.97,,,
1718,30.33,-10.34,-41.78,-0.12,0.03,1.06,,,
1719,23.07,-10.04,-40.16,-0.1,0.01,0.98,,,
1720,15.82,-10.28,-37.54,-0.12,0.02,1.04,,,
1721,11.02,-10.94,-33.04,-0.13,0.03,1.04,,,
1722,5.82,-11.49,-26.9,-0.12,0.04,1.06,,,
1723,0.27,-10.7,-20.13,-0.12,0.05,1.08,,,
1724,-4.6,-12.44,-12.32,-0.12,0.08,1.08,,,
1725,-9.31,-14.3,-4.21,-0.11,0.11,1.1,,,
1726,-14.15,-14.12,3.16,-0.09,0.17,1.1,,,
1727,-18.79,-12.66,8.94,-0.08,0.18,1.09,,,
